eps_p,s_p,K_p,rms_mass_err,delta_n_p
0.19999999999999996,-0.05,61.918663919960444,0.002162658968607841,-2.454901798172614
0.20999999999999996,-0.030000000000000002,64.98724492516371,0.002168383341870298,-1.6218304981589426
0.20999999999999996,-0.04,64.96756593365608,0.0021914872262742183,-2.161753753998255
0.20999999999999996,-0.020000000000000004,65.00666096858289,0.0021925581808991345,-1.0815548347906088
0.21999999999999997,0.0,68.0782958299854,0.00221147102850424,0.0
0.21999999999999997,-0.010000000000000002,68.05664086512745,0.002229174278977666,-0.5925576740646648
0.19999999999999996,-0.04,61.93594249910997,0.0022312943125745426,-1.9645036100274638
0.21999999999999997,0.009999999999999995,68.0996486129822,0.0022496093036268408,0.5929321352592751
0.22999999999999998,0.020000000000000004,71.1515055944635,0.0022597489393872943,1.2940505760332144
0.20999999999999996,-0.05,64.94762473143756,0.0022602601704021213,-2.7013112167373947
0.20999999999999996,-0.010000000000000002,65.0258133352102,0.00226265272611608,-0.5409401841266117
0.22999999999999998,0.03,71.17514644428061,0.0022740927696130336,1.941696295168299
0.21999999999999997,-0.020000000000000004,68.03468460865473,0.0023012364300798054,-1.1847247666911471
0.22999999999999998,0.009999999999999995,71.1275204100971,0.0023104798771139026,0.6468120749735817
0.24,0.039999999999999994,74.22694885410425,0.0023158860087009346,2.8143933914401487
0.24,0.05,74.25295377309901,0.0023202139974114215,3.519137533339517
0.19999999999999996,-0.030000000000000002,61.95299245719255,0.0023347065674619674,-1.4738032221175672
0.21999999999999997,0.020000000000000004,68.12069833480084,0.0023410468979396613,1.1862225702338947
0.22999999999999998,0.039999999999999994,71.19844189714962,0.0023525511080548477,2.5897299746108047
0.24999999999999994,0.06,77.30527768936784,0.0023697979139330597,4.574720181924931
0.20999999999999996,0.0,65.04470130509017,0.002374748568405809,0.0
0.24999999999999994,0.06999999999999999,77.33370971762825,0.002382934341985929,5.338931215423827
0.24,0.03,74.20055359073875,0.0023864573996719802,2.110084879456622
0.24,0.06,74.27856707686354,0.0023993121796251423,4.224294527485654
0.22999999999999998,0.0,71.10319196711406,0.0024219700754101745,0.0
0.21999999999999997,-0.030000000000000002,68.0124279616443,0.0024226220675088402,-1.7764852002661655
0.25999999999999995,0.08,80.38713110366874,0.0024254383625555618,6.588603077876314
0.24999999999999994,0.05,77.27640522824605,0.002442960143345765,3.810966982234845
0.19999999999999996,-0.020000000000000004,61.96981321164564,0.0024686368469995284,-0.9828117354943515
0.25999999999999995,0.09000000000000001,80.41803897502487,0.002471134972375816,7.414626965108482
0.25999999999999995,0.06999999999999999,80.35572839809194,0.002478812835145203,5.763050913360075
0.21999999999999997,0.03,68.1414441271513,0.002480065091587582,1.779855103612931
0.24999999999999994,0.08,77.36169980680157,0.0024813212622876923,6.103573325598745
0.19,-0.05,58.880543279636264,0.0024853715071475567,-2.2196273610120443
0.22999999999999998,0.05,71.22139090433431,0.0024892789031712137,3.238132308659715
0.26999999999999996,0.09999999999999999,83.47312845673486,0.002502976218967877,8.869476252932827
0.26999999999999996,0.09000000000000001,83.43915789875749,0.0025080110585136883,7.979798207034605
0.20999999999999996,0.009999999999999995,65.06332416708825,0.0025233863179773,0.5412522312240071
0.24,0.020000000000000004,74.17376927048895,0.0025253866236036055,1.4062347160078161
0.24,0.06999999999999999,74.30378751133249,0.0025464735203705874,4.929841539497602
0.27999999999999997,0.11,86.52730369645137,0.0025629592620156592,10.474518438657924
0.22999999999999998,-0.010000000000000002,71.07852135485105,0.0025861521016574,-0.6463664924420982
0.21999999999999997,-0.04,67.98987183590442,0.002586213196429896,-2.367822941193367
0.24999999999999994,0.039999999999999994,77.24709386077129,0.0025948136908306224,3.0476983045489305
0.26999999999999996,0.11,83.50654521892076,0.0026086928264712397,9.759629236281057
0.25999999999999995,0.09999999999999999,80.44845024231303,0.0026110697822715706,8.241091342252275
0.27999999999999997,0.09999999999999999,86.49012936798813,0.002612214078416475,9.518929611083308
0.26999999999999996,0.08,83.4046356374681,0.002622717885582751,7.090631250967249
0.25999999999999995,0.06,80.32383265272762,0.00262484696337299,4.938001625218817
0.19999999999999996,-0.010000000000000002,61.986404186892706,0.0026285227305368336,-0.4915402773082178
0.19,-0.04,58.89540062845499,0.002636456786329152,-1.776177900084349
0.29,0.12000000000000001,89.58091039737319,0.002638940661889598,12.236071301074162
0.27999999999999997,0.12000000000000001,86.56386286815588,0.002639476487145311,11.430613848127905
0.24999999999999994,0.09000000000000001,77.38924647115948,0.002655790473228744,6.868619689352158
0.21999999999999997,0.039999999999999994,68.16188513286724,0.0026593656951012434,2.3738134956647627
0.22999999999999998,0.06,71.24399243088841,0.002675546673582318,3.886883945512409
0.29,0.13,89.62074431698612,0.0026953023775560417,13.260344389385295
0.20999999999999996,0.020000000000000004,65.08168121896325,0.0027026630914886527,1.082802991722474
0.24,0.009999999999999995,74.14659719729922,0.0027219686286998335,0.702865558336498
0.3,0.13,92.63430280806672,0.0027222006207204288,14.160369958235833
0.29,0.11,89.54039562821947,0.0027227920286761933,11.212332505325207
0.24,0.08,74.32861383940019,0.0027510209086691597,5.635755680635384
0.3,0.14,92.67753864087071,0.0027707843958171465,15.25503539044621
0.27999999999999997,0.09000000000000001,86.45234233946218,0.002780062500793911,8.56388898252635
0.21999999999999997,-0.05,67.96701715387404,0.002784406983777472,-2.9587220012708713
0.22999999999999998,-0.020000000000000004,71.05350967591751,0.0027935403199277355,-1.2922682992734735
0.19,-0.030000000000000002,58.9100602253381,0.002804449515500358,-1.3324813126937443
0.30999999999999994,0.14,95.68784203831103,0.00280828044063444,16.25356339840357
0.19999999999999996,0.0,62.00276481439656,0.002810026622715256,0.0
0.24999999999999994,0.03,77.21734513351767,0.0028123379439184333,2.284940765170518
0.26999999999999996,0.12000000000000001,83.5394061224679,0.00281309685531049,10.650220915392765
0.3,0.12000000000000001,92.59031593211614,0.0028287219895464792,13.066261346012993
0.25999999999999995,0.11,80.4783631605442,0.002831627548855031,9.06796490110014
0.27999999999999997,0.13,86.59980446150587,0.0028320621949442216,12.387174117695736
0.26999999999999996,0.06999999999999999,83.36956379463206,0.002833385581668383,6.202011443161609
0.25999999999999995,0.05,80.29144568631895,0.002848970961053181,4.113486284242867
0.30999999999999994,0.15000000000000002,95.73460117979728,0.002864340284701903,17.420812999741884
0.21999999999999997,0.05,68.18202050600169,0.002871550191941183,2.968081469655999
0.29,0.14,89.65989456278659,0.002884222938894606,14.28510398577373
0.24999999999999994,0.09999999999999999,77.41634824568361,0.0028928648243460144,7.634043420612784
0.31999999999999995,0.15000000000000002,98.74189440117225,0.0028974005470634298,18.521710720345368
0.22999999999999998,0.06999999999999999,71.26624545578153,0.002901998958523512,4.53596548910707
0.20999999999999996,0.03,65.09977176743892,0.0029070235454722714,1.6246387332961376
0.30999999999999994,0.13,95.6402569831835,0.0029233539492667586,15.086886590986524
0.29,0.09999999999999999,89.49920287513433,0.0029342941527997057,10.189175665154494
0.24,0.0,74.11903869140136,0.002964512216144574,0.0
0.3,0.15000000000000002,92.72002015659653,0.002967501449277373,16.350203176395212
0.31999999999999995,0.15999999999999998,98.79229187870989,0.002978737179767964,19.763710988014964
0.19,-0.020000000000000004,58.92452161593719,0.002986562108959832,-0.8885467100518554
0.32999999999999996,0.15999999999999998,101.79682977813401,0.002994733430745768,20.97077707444089
0.24,0.09000000000000001,74.35304484108443,0.0030014427048563404,6.342014010166736
0.31999999999999995,0.14,98.69059127889469,0.0030043764954344916,17.280291174368244
0.19999999999999996,0.009999999999999995,62.01889453271205,0.0030093205041543396,0.49179791950894014
0.22999999999999998,-0.030000000000000002,71.02815804606328,0.003035091498146156,-1.9376863725686917
0.27999999999999997,0.08,86.41394510223415,0.003046491785999703,7.609438059716354
0.18,-0.05,55.83367795928394,0.0030557218357425034,-1.9956162208758315
0.3,0.11,92.54558133537725,0.0030736250193382653,11.972763880432012
0.32999999999999996,0.15000000000000002,101.74169547874968,0.0030739743550293455,19.652466685595982
0.24999999999999994,0.020000000000000004,77.18716061290584,0.003081371632014248,1.522720905573692
0.30999999999999994,0.15999999999999998,95.78053063400735,0.0030829292627800905,18.58857359096237
0.26999999999999996,0.13,83.57170913450368,0.0030970530161589086,11.541214963952143
0.21999999999999997,0.06,68.20184941192178,0.0031100178501873004,3.5626427132801837
0.33999999999999997,0.16999999999999998,104.85302000390256,0.003110531023968155,23.60662929880573
0.25999999999999995,0.12000000000000001,80.50777600985754,0.003116015962244733,9.895216261809537
0.27999999999999997,0.14,86.63512609043677,0.0031197045286614857,13.344157426643278
0.26999999999999996,0.06,83.33394452095068,0.0031202407441749506,5.3139747434815945
0.32999999999999996,0.16999999999999998,101.85097364914479,0.0031211805369241114,22.289666450240702
0.20999999999999996,0.039999999999999994,65.11759512827481,0.003131657724084829,2.1667458784531846
0.25999999999999995,0.039999999999999994,80.25856934164102,0.003134141844211751,3.289535874658327
0.33999999999999997,0.15999999999999998,104.7939487938873,0.0031392603954791052,22.209309245894474
0.22999999999999998,0.08,71.2881489720239,0.003160157970088516,5.185357500975897
0.24999999999999994,0.11,77.44300368627565,0.0031787918169240647,8.399817573343967
0.19,-0.010000000000000002,58.93878435145138,0.003180428498134633,-0.44438322271878405
0.29,0.15000000000000002,89.69835835237807,0.0031826620163997103,15.3103021913156
0.30999999999999994,0.12000000000000001,95.59184984450661,0.0031903742613985163,13.920844222617234
0.3499999999999999,0.16999999999999998,107.8477313946864,0.0032128366091603577,24.956615077921015
0.19999999999999996,0.020000000000000004,62.0347927875383,0.0032231794812278944,0.9838422806330982
0.18,-0.04,55.84634566696991,0.0032346048220449133,-1.5968778182581218
0.31999999999999995,0.16999999999999998,98.84177938508174,0.0032350062749809554,21.00622214224188
0.24,-0.010000000000000002,74.09109508914239,0.0032424899471479836,-0.7023394314242069
0.29,0.09000000000000001,89.45733504452176,0.003248075371872689,9.166648315126963
0.3499999999999999,0.18,107.91083726733198,0.0032598492735632944,26.43503124722656
0.31999999999999995,0.13,98.63838690382977,0.0032804766834630774,16.03952200599531
0.3,0.15999999999999998,92.76174413040391,0.003286404306558677,17.44581871876437
0.24,0.09999999999999999,74.3770793136883,0.0032874462734610076,7.048593537745546
0.33999999999999997,0.18,104.91101074869422,0.0033028995108217115,25.004515200528658
0.22999999999999998,-0.04,71.00246759404504,0.0033031312575586393,-2.5826017213305477
0.35999999999999993,0.18,110.90342283264279,0.00331307330349898,27.900075766714167
0.32999999999999996,0.14,101.6855757620492,0.003343383732450777,18.33481368046148
0.21999999999999997,0.06999999999999999,68.22137102740231,0.003369301883534971,4.157480880089565
0.20999999999999996,0.05,65.13515062633638,0.0033726039635320407,2.7091108215021222
0.33999999999999997,0.15000000000000002,104.73380280912625,0.003382406988711913,20.81264294733353
