config,sigma_t,r_fm,E_strong_MeV,E_coulomb_MeV,E_total_MeV
pp (two protons),-116.1,4.512175311190857,-14.238201906771565,0.3191286792070403,-13.919073227564525
pp (two protons),-116.1,4.5724648535709775,-14.0763274187982,0.31492085637058076,-13.76140656242762
pp (two protons),-116.1,4.63355995616756,-13.915901120589297,0.3107685151444454,-13.605132605444851
pp (two protons),-116.1,4.695471382493426,-13.756922065700792,0.30667092398426954,-13.450251141716523
pp (two protons),-116.1,4.758210039878342,-13.59938883863947,0.3026273609913554,-13.296761477648115
pp (two protons),-116.1,4.821786981390626,-13.443299573865716,0.29863711378549157,-13.144662460080223
pp (two protons),-116.1,4.886213407784449,-13.288651974204413,0.2946994793794478,-12.993952494824965
pp (two protons),-116.1,4.951500669473129,-13.135443328679003,0.2908137640551255,-12.844629564623878
pp (two protons),-116.1,5.017660268528823,-12.983670529788924,0.2869792832413406,-12.696691246547584
pp (two protons),-116.1,5.084703860708905,-12.833330090240452,0.283195361393219,-12.550134728847233
pp (two protons),-116.1,5.152643257509439,-12.684418159152528,0.2794613318731811,-12.404956827279348
pp (two protons),-116.1,5.221490428246087,-12.53693053774964,0.2757765368334961,-12.261154000916145
pp (two protons),-116.1,5.291257502162825,-12.390862694555835,0.27214032710038444,-12.118722367455451
pp (two protons),-116.1,5.361956770568817,-12.246209780106938,0.26855206205964943,-11.977657718047288
pp (two protons),-116.1,5.433600689003861,-12.102966641192552,0.2650111095438156,-11.837955531648737
pp (two protons),-116.1,5.506201879432761,-11.961127834641502,0.26151684572075606,-11.699610988920746
pp (two protons),-116.1,5.579773132469011,-11.820687640665938,0.25806865498378784,-11.56261898568215
pp (two protons),-116.1,5.654327409628216,-11.68164007577343,0.25466592984321634,-11.426974145930213
pp (two protons),-116.1,5.7298778456115835,-11.543978905264794,0.25130807081931056,-11.292670834445483
pp (two protons),-116.1,5.806437750619959,-11.407697655321954,0.2479944863366886,-11.159703168985265
pp (two protons),-116.1,5.884020612698765,-11.272789624707457,0.24472459262009624,-11.02806503208736
pp (two protons),-116.1,5.962640100114288,-11.13924789607654,0.2414978135915589,-10.897750082484981
pp (two protons),-116.1,6.042310063761682,-11.007065346922445,0.2383135807688913,-10.768751766153555
pp (two protons),-116.1,6.123044539605184,-10.876234660159298,0.23517133316554378,-10.641063326993754
pp (two protons),-116.1,6.204857751150916,-10.746748334354834,0.23207051719176974,-10.514677817163063
pp (two protons),-116.1,6.287764111952727,-10.618598693626154,0.22901058655709639,-10.389588107069057
pp (two protons),-116.1,6.371778228151533,-10.49177789720261,0.22599100217408088,-10.26578689502853
pp (two protons),-116.1,6.456914901048553,-10.366277948672177,0.2230112320633365,-10.14326671660884
pp (two protons),-116.1,6.543189129712966,-10.242090704914062,0.22007075125980993,-10.022019953654253
pp (two protons),-116.1,6.630616113624377,-10.119207884733214,0.21716904172029525,-9.90203884301292
pp (two protons),-116.1,6.719211255350633,-9.997621077199028,0.21430559223216622,-9.783315484966861
pp (two protons),-116.1,6.808990163261355,-9.877321749703697,0.21147989832331368,-9.665841851380383
pp (two protons),-116.1,6.899968654277792,-9.758301255742253,0.2086914621732688,-9.549609793568985
pp (two protons),-116.1,6.992162756659375,-9.640550842427047,0.20593979252549924,-9.434611049901548
pp (two protons),-116.1,7.085588712827518,-9.524061657742095,0.20322440460086114,-9.320837253141233
pp (two protons),-116.1,7.1802629822271635,-9.408824757545972,0.2005448200121924,-9.20827993753378
pp (two protons),-116.1,7.276202244226526,-9.294831112330485,0.19790056668003259,-9.096930545650451
pp (two protons),-116.1,7.373423401055612,-9.182071613743346,0.19529117874945343,-8.986780434993893
pp (two protons),-116.1,7.471943580783995,-9.070537080879149,0.1927161965079862,-8.877820884371163
pp (two protons),-116.1,7.571780140338381,-8.960218266349102,0.19017516630463105,-8.770043100044472
pp (two protons),-116.1,7.672950668560478,-8.851105862134318,0.1876676404699349,-8.663438221664384
pp (two protons),-116.1,7.775472989305737,-8.743190505228085,0.18519317723712228,-8.557997327990963
pp (two protons),-116.1,7.8793651645834935,-8.636462783076695,0.18275134066426676,-8.453711442412429
pp (two protons),-116.1,7.984645497739082,-8.530913238821086,0.18034170055748774,-8.350571538263598
pp (two protons),-116.1,8.09133253667843,-8.426532376348632,0.1779638323951612,-8.248568543953471
pp (two protons),-116.1,8.199445077135765,-8.323310665157578,0.1756173172531285,-8.14769334790445
pp (two protons),-116.1,8.309002165984996,-8.221238545043889,0.17330174173089205,-8.047936803312997
pp (two protons),-116.1,8.420023104595298,-8.120306430612118,0.17101669787878393,-7.949289732733334
pp (two protons),-116.1,8.532527452231585,-8.020504715616653,0.1687617831260945,-7.851742932490558
pp (two protons),-116.1,8.64653502950036,-7.921823777140844,0.16653660021014946,-7.755287176930694
pp (two protons),-116.1,8.762065921841659,-7.8242539796151505,0.1643407571063212,-7.6599132225088296
pp (two protons),-116.1,8.879140483067614,-7.727785678683176,0.16217386695896352,-7.565611811724213
pp (two protons),-116.1,8.99777933894834,-7.632409224915364,0.1600355480132565,-7.472373676902107
pp (two protons),-116.1,9.118003390845676,-7.538114967382626,0.15792542354795075,-7.380189543834675
pp (two protons),-116.1,9.239833819395534,-7.444893257084459,0.15584312180899768,-7.2890501352754615
pp (two protons),-116.1,9.363292088239412,-7.35273445024427,0.1537882759440555,-7.1989461743002146
pp (two protons),-116.1,9.488399947805787,-7.261628911472599,0.15176052393785838,-7.10986838753474
pp (two protons),-116.1,9.615179439142038,-7.171567016802555,0.1497595085484377,-7.021807508254118
pp (two protons),-116.1,9.74365289779753,-7.082539156600205,0.1477848772441849,-6.934754279356021
pp (two protons),-116.1,9.873842957758631,-6.994535738357399,0.14583628214174343,-6.848699456215655
pp (two protons),-116.1,10.005772555436282,-6.907547189366596,0.14391337994472006,-6.763633809421877
pp (two protons),-116.1,10.139464933706844,-6.821563959285186,0.1420158318832041,-6.679548127401982
pp (two protons),-116.1,10.274943646006937,-6.736576522588848,0.1401433036540843,-6.596433218934764
pp (two protons),-116.1,10.412232560483044,-6.652575380921235,0.13829546536215204,-6.514279915559083
pp (two protons),-116.1,10.551355864196443,-6.5695510653401925,0.13647199146198236,-6.43307907387821
pp (two protons),-116.1,10.692338067384446,-6.487494138467582,0.13467256070058004,-6.352821577767002
pp (two protons),-116.1,10.835204007778506,-6.406395196538597,0.13289685606078255,-6.273498340477814
pp (two protons),-116.1,10.979978854980043,-6.326244871364906,0.13114456470540914,-6.195100306659497
pp (two protons),-116.1,11.126688114894732,-6.247033832202305,0.12941537792214622,-6.1176184542801595
pp (two protons),-116.1,11.275357634226037,-6.168752787535368,0.12770899106915967,-6.041043796466209
pp (two protons),-116.1,11.42601360502879,-6.091392486776158,0.12602510352142418,-5.965367383254733
pp (two protons),-116.1,11.578682569323608,-6.014943721882446,0.12436341861776014,-5.890580303264686
pp (two protons),-116.1,11.733391423773005,-5.93939732889703,0.12272364360856866,-5.816673685288461
pp (two protons),-116.1,11.890167424419888,-5.8647441894129315,0.1211054896042567,-5.743638699808675
pp (two protons),-116.1,12.04903819148946,-5.790975231959692,0.11950867152434107,-5.671466560435351
pp (two protons),-116.1,12.21003171425526,-5.718081433325551,0.11793290804722399,-5.600148525278327
pp (two protons),-116.1,12.373176355970195,-5.646053819805957,0.11637792156063108,-5.529675898245325
pp (two protons),-116.1,12.538500858863475,-5.574883468386588,0.11484343811270248,-5.460040030273886
pp (two protons),-116.1,12.706034349204327,-5.504561507863627,0.11332918736372906,-5.391232320499898
pp (two protons),-116.1,12.87580634243334,-5.435079119899683,0.11183490253852499,-5.323244217361158
pp (two protons),-116.1,13.047846748362383,-5.366427540020823,0.11036032037942829,-5.256067219641395
pp (two protons),-116.1,13.222185876444065,-5.298598058556308,0.10890518109992067,-5.1896928774563875
pp (two protons),-116.1,13.39885444111145,-5.2315820215194435,0.10746922833885997,-5.124112793180584
pp (two protons),-116.1,13.577883567189277,-5.16537083143885,0.10605220911531485,-5.059318622323535
pp (two protons),-116.1,13.759304795377405,-5.09995594813131,0.10465387378399575,-4.995302074347314
pp (two protons),-116.1,13.943150087807533,-5.035328889430502,0.10327397599127323,-4.932054913439229
pp (two protons),-116.1,14.129451833674182,-4.971481231861162,0.10191227263177627,-4.869568959229386
pp (two protons),-116.1,14.318242854940893,-4.90840461127118,0.10056852380556291,-4.807836087465617
pp (two protons),-116.1,14.509556412122691,-4.846090723413681,0.09924249277585552,-4.746848230637825
pp (two protons),-116.1,14.70342621014578,-4.784531324488626,0.09793394592733345,-4.686597378561292
pp (two protons),-116.1,14.89988640428562,-4.723718231640078,0.09664265272497519,-4.627075578915102
pp (two protons),-116.1,15.098971606184186,-4.663643323413908,0.09536838567344405,-4.568274937740464
pp (two protons),-116.1,15.300716889947777,-4.604298540174341,0.09411092027700861,-4.510187619897332
pp (two protons),-116.1,15.505157798326238,-4.545675884485263,0.09287003499999186,-4.452805849485271
pp (two protons),-116.1,15.712330348974746,-4.487767421451281,0.09164551122774187,-4.396121910223539
pp (two protons),-116.1,15.922271040799272,-4.430565279027178,0.0904371332281171,-4.340128145799061
pp (two protons),-116.1,16.135016860386827,-4.3740616482900805,0.08924468811347942,-4.284816960176601
pp (two protons),-116.1,16.3506052885216,-4.3182487836820656,0.08806796580318857,-4.230180817878877
pp (two protons),-116.1,16.56907430678826,-4.2631190032175255,0.08690675898659038,-4.1762122442309355
pp (two protons),-116.1,16.790462404263316,-4.208664688663021,0.0857608630864942,-4.122903825576526
pp (two protons),-116.1,17.01480858429604,-4.154878285687801,0.0846300762231308,-4.07024820946467
pp (two protons),-116.1,17.24215237137993,-4.101752303983176,0.08351419917858612,-4.01823810480459
pp (two protons),-116.1,17.47253381811597,-4.049279317358923,0.08241303536170365,-3.96686628199722
pp (two protons),-116.1,17.70599351226898,-3.9974519638101356,0.08132639077344983,-3.9161255730366857
pp (two protons),-116.1,17.942572583918203,-3.9462629455611022,0.08025407397273589,-3.8660088715883663
pp (two protons),-116.1,18.18231271270345,-3.8957050290841835,0.07919589604269062,-3.816509133041493
pp (two protons),-116.1,18.425256135168063,-3.8457710450963987,0.07815167055737757,-3.767619374539021
pp (two protons),-116.1,18.67144565220006,-3.7964538885319143,0.07712121354895105,-3.7193326749829634
pp (two protons),-116.1,18.92092463657253,-3.74774651849566,0.07610434347524571,-3.6716421750204145
pp (two protons),-116.1,19.17373704058496,-3.6996419581944338,0.07510088118779287,-3.624541077006641
pp (two protons),-116.1,19.42992740380658,-3.6521332948493637,0.07411064990025883,-3.578022644949105
pp (two protons),-116.1,19.689540860923188,-3.6052136795899514,0.07313347515729925,-3.5320802044326522
pp (two protons),-116.1,19.952623149688797,-3.5588763273274253,0.07216918480382434,-3.486707142523601
pn (proton + neutron),-116.1,0.1,2157.947415833991,0.0,2157.947415833991
pn (proton + neutron),-116.1,0.10133615248127867,2111.6221185172153,0.0,2111.6221185172153
pn (proton + neutron),-116.1,0.10269015799708957,2066.047273382841,0.0,2066.047273382841
pn (proton + neutron),-116.1,0.10406225509119667,2021.2140960401193,0.0,2021.2140960401193
pn (proton + neutron),-116.1,0.1054526854946722,1977.1139026303786,0.0,1977.1139026303786
pn (proton + neutron),-116.1,0.10686169416848425,1933.7381074744621,0.0,1933.7381074744621
pn (proton + neutron),-116.1,0.10828952934665284,1891.078220735299,0.0,1891.078220735299
pn (proton + neutron),-116.1,0.10973644257998312,1849.1258460965537,0.0,1849.1258460965537
pn (proton + neutron),-116.1,0.11120268878038247,1807.8726784584856,0.0,1807.8726784584856
pn (proton + neutron),-116.1,0.11268852626577014,1767.3105016521736,0.0,1767.3105016521736
pn (proton + neutron),-116.1,0.1141942168055866,1727.4311861733777,0.0,1727.4311861733777
pn (proton + neutron),-116.1,0.11572002566691114,1688.2266869373766,0.0,1688.2266869373766
pn (proton + neutron),-116.1,0.11726622166119585,1649.6890410562073,0.0,1649.6890410562073
pn (proton + neutron),-116.1,0.11883307719162366,1611.8103656398248,0.0,1611.8103656398248
pn (proton + neutron),-116.1,0.12042086830109933,1574.5828556227639,0.0,1574.5828556227639
pn (proton + neutron),-116.1,0.12202987472088175,1537.9987816179605,0.0,1537.9987816179605
pn (proton + neutron),-116.1,0.12366037991986606,1502.0504877994663,0.0,1502.0504877994663
pn (proton + neutron),-116.1,0.12531267115452394,1466.7303898158716,0.0,1466.7303898158716
pn (proton + neutron),-116.1,0.12698703951951168,1432.0309727362742,0.0,1432.0309727362742
pn (proton + neutron),-116.1,0.12868377999895392,1397.9447890307474,0.0,1397.9447890307474
pn (proton + neutron),-116.1,0.13040319151841312,1364.4644565872418,0.0,1364.4644565872418
pn (proton + neutron),-116.1,0.13214557699755294,1331.5826567669792,0.0,1331.5826567669792
pn (proton + neutron),-116.1,0.13391124340350574,1299.2921325003485,0.0,1299.2921325003485
pn (proton + neutron),-116.1,0.1357005018049528,1267.5856864254297,0.0,1267.5856864254297
pn (proton + neutron),-116.1,0.13751366742692722,1236.4561790712223,0.0,1236.4561790712223
pn (proton + neutron),-116.1,0.13935105970634942,1205.8965270877075,0.0,1205.8965270877075
pn (proton + neutron),-116.1,0.14121300234830386,1175.8997015248692,0.0,1175.8997015248692
pn (proton + neutron),-116.1,0.14309982338306884,1146.4587261627748,0.0,1146.4587261627748
pn (proton + neutron),-116.1,0.14501185522390705,1117.5666758948314,0.0,1117.5666758948314
pn (proton + neutron),-116.1,0.14694943472562952,1089.2166751662653,0.0,1089.2166751662653
pn (proton + neutron),-116.1,0.14891290324394094,1061.4018964698766,0.0,1061.4018964698766
pn (proton + neutron),-116.1,0.15090260669557895,1034.115558901026,0.0,1034.115558901026
pn (proton + neutron),-116.1,0.15291889561925612,1007.3509267737913,0.0,1007.3509267737913
pn (proton + neutron),-116.1,0.1549621252374167,981.1013083001185,0.0,981.1013083001185
pn (proton + neutron),-116.1,0.15703265551881856,955.3600543337334,0.0,955.3600543337334
pn (proton + neutron),-116.1,0.15913085124195103,930.120557180474,0.0,930.120557180474
pn (proton + neutron),-116.1,0.1612570820593002,905.3762494765801,0.0,905.3762494765801
pn (proton + neutron),-116.1,0.16341172256247308,881.1206031363822,0.0,881.1206031363822
pn (proton + neutron),-116.1,0.16559515234819178,857.347128370669,0.0,857.347128370669
pn (proton + neutron),-116.1,0.16780775608516926,834.0493727768967,0.0,834.0493727768967
pn (proton + neutron),-116.1,0.17004992358187931,811.22092050222,0.0,811.22092050222
pn (proton + neutron),-116.1,0.17232204985523106,788.8553914801914,0.0,788.8553914801914
pn (proton + neutron),-116.1,0.17462453520016194,766.9464407417736,0.0,766.9464407417736
pn (proton + neutron),-116.1,0.1769577852601602,745.4877578011419,0.0,745.4877578011419
pn (proton + neutron),-116.1,0.1793222110987296,724.4730661165604,0.0,724.4730661165604
pn (proton + neutron),-116.1,0.18171822927180903,703.8961226264246,0.0,703.8961226264246
pn (proton + neutron),-116.1,0.18414626190115993,683.7507173603344,0.0,683.7507173603344
pn (proton + neutron),-116.1,0.18660673674873413,664.030673124897,0.0,664.030673124897
pn (proton + neutron),-116.1,0.18910008729203548,644.7298452636987,0.0,644.7298452636987
pn (proton + neutron),-116.1,0.19162675280048813,625.8421214907157,0.0,625.8421214907157
pn (proton + neutron),-116.1,0.1941871784128256,607.3614217961745,0.0,607.3614217961745
pn (proton + neutron),-116.1,0.19678181521551352,589.2816984236993,0.0,589.2816984236993
pn (proton + neutron),-116.1,0.19941112032222075,571.5969359173318,0.0,571.5969359173318
pn (proton + neutron),-116.1,0.2020755569543517,554.301151236828,0.0,554.301151236828
pn (proton + neutron),-116.1,0.20477559452265495,537.3883939394022,0.0,537.3883939394022
pn (proton + neutron),-116.1,0.20751170870992247,520.8527464259082,0.0,520.8527464259082
pn (proton + neutron),-116.1,0.21028438155479381,504.6883242492286,0.0,504.6883242492286
pn (proton + neutron),-116.1,0.21309410153667968,488.88927648247864,0.0,488.88927648247864
pn (proton + neutron),-116.1,0.21594136366182048,473.4497861444347,0.0,473.4497861444347
pn (proton + neutron),-116.1,0.2188266695504949,458.3640706794222,0.0,458.3640706794222
pn (proton + neutron),-116.1,0.22175052752539323,443.6263824887651,0.0,443.6263824887651
pn (proton + neutron),-116.1,0.22471345270117224,429.23100951072183,0.0,429.23100951072183
pn (proton + neutron),-116.1,0.22771596707520592,415.17227584571947,0.0,415.17227584571947
pn (proton + neutron),-116.1,0.23075859961954898,401.4445424235714,0.0,401.4445424235714
pn (proton + neutron),-116.1,0.23384188637412942,388.0422077092535,0.0,388.0422077092535
pn (proton + neutron),-116.1,0.23696637054118613,374.9597084437328,0.0,374.9597084437328
pn (proton + neutron),-116.1,0.2401326025809682,362.19152041626285,0.0,362.19152041626285
pn (proton + neutron),-116.1,0.24334114030871282,349.7321592644994,0.0,349.7321592644994
pn (proton + neutron),-116.1,0.2465925489929194,337.5761812987521,0.0,337.5761812987521
pn (proton + neutron),-116.1,0.24988740145493654,325.71818434665875,0.0,325.71818434665875
pn (proton + neutron),-116.1,0.25322627816987947,314.1528086145572,0.0,314.1528086145572
pn (proton + neutron),-116.1,0.2566097673688959,302.874737561845,0.0,302.874737561845
pn (proton + neutron),-116.1,0.2600384651427988,291.8786987846238,0.0,291.8786987846238
pn (proton + neutron),-116.1,0.2635129755470832,281.1594649049807,0.0,281.1594649049807
pn (proton + neutron),-116.1,0.26703391070834676,270.711854462294,0.0,270.711854462294
pn (proton + neutron),-116.1,0.2706018909321318,260.5307328030408,0.0,260.5307328030408
pn (proton + neutron),-116.1,0.27421754481220845,250.61101296563584,0.0,250.61101296563584
pn (proton + neutron),-116.1,0.2778815093413181,240.947656556958,0.0,240.947656556958
pn (proton + neutron),-116.1,0.2815944300233967,231.53567461729835,0.0,231.53567461729835
pn (proton + neutron),-116.1,0.2853569609872968,222.37012847060805,0.0,222.37012847060805
pn (proton + neutron),-116.1,0.28916976510202996,213.44613055703076,0.0,213.44613055703076
pn (proton + neutron),-116.1,0.2930335140935484,204.75884524486128,0.0,204.75884524486128
pn (proton + neutron),-116.1,0.29694888866308733,196.30348961920845,0.0,196.30348961920845
pn (proton + neutron),-116.1,0.30091657860708854,188.07533424479652,0.0,188.07533424479652
pn (proton + neutron),-116.1,0.30493728293872596,180.069703900504,0.0,180.069703900504
pn (proton + neutron),-116.1,0.30901171001105554,172.2819782834049,0.0,172.2819782834049
pn (proton + neutron),-116.1,0.3131405776418098,164.70759268024335,0.0,164.70759268024335
pn (proton + neutron),-116.1,0.31732461323986116,157.34203860444813,0.0,157.34203860444813
pn (proton + neutron),-116.1,0.3215645539333734,150.18086439697777,0.0,150.18086439697777
pn (proton + neutron),-116.1,0.32586114669966687,143.2196757894485,0.0,143.2196757894485
pn (proton + neutron),-116.1,0.3302151484968175,136.4541364281888,0.0,136.4541364281888
pn (proton + neutron),-116.1,0.3346273263970157,129.87996835803415,0.0,129.87996835803415
pn (proton + neutron),-116.1,0.3390984577217058,123.4929524648478,0.0,123.4929524648478
pn (proton + neutron),-116.1,0.34362933017853203,117.28892887593565,0.0,117.28892887593565
pn (proton + neutron),-116.1,0.34822074200011366,111.26379731767656,0.0,111.26379731767656
pn (proton + neutron),-116.1,0.35287350208467516,105.41351742987172,0.0,105.41351742987172
pn (proton + neutron),-116.1,0.3575884301385544,99.73410903646186,0.0,99.73410903646186
pn (proton + neutron),-116.1,0.3623663568206161,94.22165237242507,0.0,94.22165237242507
pn (proton + neutron),-116.1,0.36720812388859386,88.87228826681371,0.0,88.87228826681371
pn (proton + neutron),-116.1,0.37211458434738803,83.68221828202923,0.0,83.68221828202923
pn (proton + neutron),-116.1,0.37708660259934546,78.64770480957532,0.0,78.64770480957532
pn (proton + neutron),-116.1,0.38212505459654594,73.7650711226513,0.0,73.7650711226513
pn (proton + neutron),-116.1,0.3872308279951251,69.03070138607654,0.0,69.03070138607654
pn (proton + neutron),-116.1,0.3924048223116578,64.44104062414272,0.0,64.44104062414272
pn (proton + neutron),-116.1,0.39764794908163215,59.99259464710531,0.0,59.99259464710531
pn (proton + neutron),-116.1,0.40296113202003997,55.681929937116365,0.0,55.681929937116365
pn (proton + neutron),-116.1,0.4083453071841143,51.50567349449352,0.0,51.50567349449352
pn (proton + neutron),-116.1,0.41380142313823987,47.460512645309336,0.0,47.460512645309336
pn (proton + neutron),-116.1,0.41933044112106777,43.543194811345984,0.0,43.543194811345984
pn (proton + neutron),-116.1,0.4249333352148637,39.75052724354009,0.0,39.75052724354009
pn (proton + neutron),-116.1,0.43061109251711716,36.07937672010053,0.0,36.07937672010053
pn (proton + neutron),-116.1,0.43636471331444576,32.526669210522186,0.0,32.526669210522186
pn (proton + neutron),-116.1,0.44219521125882116,29.089389506779753,0.0,29.089389506779753
pn (proton + neutron),-116.1,0.44810361354615136,25.764580823013603,0.0,25.764580823013603
pn (proton + neutron),-116.1,0.45409096109724745,22.549344365054367,0.0,22.549344365054367
pn (proton + neutron),-116.1,0.4601583087412105,19.44083887115312,0.0,19.44083887115312
pn (proton + neutron),-116.1,0.466306725401266,16.436280125312123,0.0,16.436280125312123
pn (proton + neutron),-116.1,0.4725372942830843,13.532940444613132,0.0,13.532940444613132
pn (proton + neutron),-116.1,0.4788511130656148,10.72814814195499,0.0,10.72814814195499
pn (proton + neutron),-116.1,0.4852492940944714,8.01928696560958,0.0,8.01928696560958
pn (proton + neutron),-116.1,0.49173296457790183,5.403795517005847,0.0,5.403795517005847
pn (proton + neutron),-116.1,0.49830326678537445,2.879166648140881,0.0,2.879166648140881
pn (proton + neutron),-116.1,0.5049613582488199,0.44294684000988127,0.0,0.44294684000988127
pn (proton + neutron),-116.1,0.5117084119665598,-1.9072644365762699,0.0,-1.9072644365762699
pn (proton + neutron),-116.1,0.5185456166099627,-4.173815376428365,0.0,-4.173815376428365
pn (proton + neutron),-116.1,0.5254741767328582,-6.359002510337632,0.0,-6.359002510337632
pn (proton + neutron),-116.1,0.532495312983753,-8.465071389056675,0.0,-8.465071389056675
pn (proton + neutron),-116.1,0.5396102623208778,-10.494217279615214,0.0,-10.494217279615214
pn (proton + neutron),-116.1,0.5468202782301126,-12.448585872728245,0.0,-12.448585872728245
pn (proton + neutron),-116.1,0.5541266309458192,-14.330274000082454,0.0,-14.330274000082454
pn (proton + neutron),-116.1,0.5615306076746274,-16.141330360311258,0.0,-16.141330360311258
pn (proton + neutron),-116.1,0.569033512822211,-17.883756252522744,0.0,-17.883756252522744
pn (proton + neutron),-116.1,0.576636668223092,-19.559506316265015,0.0,-19.559506316265015
pn (proton + neutron),-116.1,0.5843414133735175,-21.170489276860508,0.0,-21.170489276860508
pn (proton + neutron),-116.1,0.5921491056674464,-22.718568695078147,0.0,-22.718568695078147
pn (proton + neutron),-116.1,0.6000611206356914,-24.20556372015062,0.0,-24.20556372015062
pn (proton + neutron),-116.1,0.6080788521882536,-25.633249845183173,0.0,-25.633249845183173
pn (proton + neutron),-116.1,0.6162037128598978,-27.00335966404623,0.0,-27.00335966404623
pn (proton + neutron),-116.1,0.6244371340590064,-28.317583628874218,0.0,-28.317583628874218
pn (proton + neutron),-116.1,0.6327805663197612,-29.577570807345182,0.0,-29.577570807345182
pn (proton + neutron),-116.1,0.6412354795576919,-30.784929638946323,0.0,-30.784929638946323
pn (proton + neutron),-116.1,0.649803363328641,-31.94122868947443,0.0,-31.94122868947443
pn (proton + neutron),-116.1,0.6584857270911888,-33.047997403062254,0.0,-33.047997403062254
pn (proton + neutron),-116.1,0.6672841004725834,-34.10672685105351,0.0,-34.10672685105351
pn (proton + neutron),-116.1,0.6762000335382258,-35.11887047709274,0.0,-35.11887047709274
pn (proton + neutron),-116.1,0.6852350970647538,-36.08584483783329,0.0,-36.08584483783329
pn (proton + neutron),-116.1,0.6943908828167767,-37.0090303387035,0.0,-37.0090303387035
pn (proton + neutron),-116.1,0.7036690038273058,-37.88977196419978,0.0,-37.88977196419978
pn (proton + neutron),-116.1,0.7130710946819332,-38.72938000222507,0.0,-38.72938000222507
pn (proton + neutron),-116.1,0.7225988118068065,-39.52913076200798,0.0,-39.52913076200798
pn (proton + neutron),-116.1,0.7322538337604534,-40.2902672851842,0.0,-40.2902672851842
pn (proton + neutron),-116.1,0.7420378615295018,-41.014000049646484,0.0,-41.014000049646484
pn (proton + neutron),-116.1,0.7519526188283552,-41.701507665801046,0.0,-41.701507665801046
pn (proton + neutron),-116.1,0.7619998524028702,-42.353937564902026,0.0,-42.353937564902026
pn (proton + neutron),-116.1,0.7721813323380906,-42.97240667915912,0.0,-42.97240667915912
pn (proton + neutron),-116.1,0.7824988523700966,-43.55800211334372,0.0,-43.55800211334372
pn (proton + neutron),-116.1,0.7929542302020166,-44.11178180764546,0.0,-44.11178180764546
pn (proton + neutron),-116.1,0.8035493078242649,-44.63477519155572,0.0,-44.63477519155572
pn (proton + neutron),-116.1,0.8142859518390562,-45.12798382858,0.0,-45.12798382858
pn (proton + neutron),-116.1,0.8251660537892573,-45.592382051600225,0.0,-45.592382051600225
pn (proton + neutron),-116.1,0.8361915304916318,-46.028917588738295,0.0,-46.028917588738295
pn (proton + neutron),-116.1,0.8473643243745375,-46.43851217958263,0.0,-46.43851217958263
pn (proton + neutron),-116.1,0.8586864038201381,-46.8220621816713,0.0,-46.8220621816713
pn (proton + neutron),-116.1,0.8701597635111832,-47.180439167132135,0.0,-47.180439167132135
pn (proton + neutron),-116.1,0.8817864247824264,-47.51449050940823,0.0,-47.51449050940823
pn (proton + neutron),-116.1,0.893568435976735,-47.82503996000878,0.0,-47.82503996000878
pn (proton + neutron),-116.1,0.905507872805961,-48.11288821524431,0.0,-48.11288821524431
pn (proton + neutron),-116.1,0.9176068387166313,-48.37881347291636,0.0,-48.37881347291636
pn (proton + neutron),-116.1,0.9298674652605262,-48.623571978952214,0.0,-48.623571978952214
pn (proton + neutron),-116.1,0.9422919124702076,-48.847898563981516,0.0,-48.847898563981516
pn (proton + neutron),-116.1,0.9548823692395664,-49.05250716987189,0.0,-49.05250716987189
pn (proton + neutron),-116.1,0.9676410537094534,-49.238091366245044,0.0,-49.238091366245044
pn (proton + neutron),-116.1,0.980570213658463,-49.40532485701124,0.0,-49.40532485701124
pn (proton + neutron),-116.1,0.99367212689894,-49.55486197696791,0.0,-49.55486197696791
pn (proton + neutron),-116.1,1.0069491016782748,-49.687338178518075,0.0,-49.687338178518075
pn (proton + neutron),-116.1,1.0204034770855617,-49.80337050857429,0.0,-49.80337050857429
pn (proton + neutron),-116.1,1.034037623463694,-49.903558075718365,0.0,-49.903558075718365
pn (proton + neutron),-116.1,1.0478539428269593,-49.98848250770084,0.0,-49.98848250770084
pn (proton + neutron),-116.1,1.061854869284218,-50.05870839936415,0.0,-50.05870839936415
pn (proton + neutron),-116.1,1.0760428694677369,-50.114783751086634,0.0,-50.114783751086634
pn (proton + neutron),-116.1,1.090420442967752,-50.157240397844134,0.0,-50.157240397844134
pn (proton + neutron),-116.1,1.1049901227728356,-50.186594428995704,0.0,-50.186594428995704
pn (proton + neutron),-116.1,1.1197544757161488,-50.203346598903636,0.0,-50.203346598903636
pn (proton + neutron),-116.1,1.1347161029276591,-50.20798272849993,0.0,-50.20798272849993
pn (proton + neutron),-116.1,1.149877640292395,-50.2009740979197,0.0,-50.2009740979197
pn (proton + neutron),-116.1,1.1652417589148303,-50.182777830320674,0.0,-50.182777830320674
pn (proton + neutron),-116.1,1.180811165589466,-50.15383726701634,0.0,-50.15383726701634
pn (proton + neutron),-116.1,1.196588603277705,-50.114582334046645,0.0,-50.114582334046645
pn (proton + neutron),-116.1,1.2125768515910973,-50.06542990031744,0.0,-50.06542990031744
pn (proton + neutron),-116.1,1.2287787272810424,-50.00678412744173,0.0,-50.00678412744173
pn (proton + neutron),-116.1,1.2451970847350324,-49.939036811412734,0.0,-49.939036811412734
pn (proton + neutron),-116.1,1.2618348164795292,-49.862567716247895,0.0,-49.862567716247895
