config,sigma_aS,sigma_at,sigma_eff,r_fm,V_MeV
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,2.3272024789604084,7.647432232047322
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,2.381685551976158,7.3024925091997375
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,2.4374441501222206,6.973100539881443
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,2.4945081352303164,6.658558181699618
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,2.552908068239518,6.358198416048481
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,2.612675225563328,6.071383980130577
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,2.6738416158399465,5.797506057393548
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,2.7364399970746707,5.53598302404157
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,2.800503894183631,5.286259249354998
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,2.8660676169482517,5.047803947633838
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,2.933166278390044,4.820110079660026
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,3.001835813575589,4.602693301645331
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,3.0721129988617575,4.395090959710387
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,3.1440354715915,4.1968611280053665
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,3.217641750250737,4.007581688663322
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,3.2929712550971515,3.8268494518347325
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,3.370064329271928,3.6542793141265975
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,3.448962260405758,3.489503453830139
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,3.52970730273065,3.332170561381645
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,3.612342699709432,3.18194510356966
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,3.6969127071950285,3.0385066200487927
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,3.7834626171319288,2.901549050788617
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,3.872038781812555,2.7707800931318616
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,3.9626886387014784,2.6459205871979066
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,4.05546073584083,2.5267039284080965
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,4.150404757850477,2.4128755059703053
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,4.247571552536899,2.3041921662006644
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,4.347013158125024,2.2004216996053856
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,4.448782831127585,2.1013423506988147
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,4.55293507486695,2.006742349562728
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,4.659525668664682,1.916419464208957
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,4.768611697714469,1.8301805728306135
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,4.880251583654431,1.7478412550804023
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,4.99450511585514,1.6692254015381423
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,5.111433483440168,1.5941648405744218
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,5.2310993080562636,1.5224989818466383
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,5.353566677410725,1.4540744756939148
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,5.478901179593942,1.3887448877355837
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,5.607169938205458,1.326370388000214
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,5.738441648302396,1.2668174539478514
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,5.872786613189483,1.2099585867658789
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,6.010276782070382,1.1556720403602867
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,6.150985788580501,1.1038415624723257
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,6.294988990221888,1.0543561473898535
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,6.442363508721374,1.0071097997347351
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,6.593188271333548,0.9620013088374435
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,6.747544053110693,0.9189340332279698
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,6.9055135201623274,0.8778156947928437
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,7.067181273927491,0.8385581821689811
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,7.232633896483537,0.8010773629609957
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,7.401959996915645,0.7652929043938457
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,7.575250258771913,0.7311281020186016
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,7.75259748862946,0.6985097161143585
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,7.934096665797492,0.6673678154468234
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,8.119844993184014,0.637635628047974
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,8.309941949353396,0.6092493987075613
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,8.504489341802678,0.5821482528751858
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,8.703591361485161,0.556274066684864
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,8.907354638610439,0.5315713428324216
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,9.115888299750823,0.5079870920358189
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,9.329304026284687,0.48547071983625756
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,9.547716114208061,0.46397391849632186
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,9.771241535346496,0.4434505637664188
pp (R64),-0.2,0.06967889372069352,-0.04080330798321697,10.0,0.4238566163028281
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.1,2485.160725279575
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.10234114021054533,2403.673386731281
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.10473708979594494,2324.3973361363583
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.10718913192051278,2247.2854014679383
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.10969857978923835,2172.2913441015335
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.11226677735108136,2099.369827687851
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.11489510001873092,2028.4763877451342
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.11758495540521567,1959.5674019995417
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.12033778407775896,1892.600061504112
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.12315506032928256,1827.5323425686724
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.12603829296797275,1764.3229795343905
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.12898902612533086,1702.9314384278418
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.1320088400831418,1643.3178915300318
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.13509935211980267,1585.4431928960867
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.13826221737646557,1529.2688548610126
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.1414991297434576,1474.7570255661412
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.14481182276745339,1421.870467539556
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.14820207057988583,1370.5725373618566
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.15167168884709228,1320.8271664461863
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.15522253574270473,1272.5988429583522
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.15885651294280528,1225.8525948992728
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.16257556664437942,1180.5539743677891
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.1663816886076129,1136.669043017167
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.17027691722259,1094.1643587134427
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.174263338600965,1053.0069633981088
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.17834308769319093,1013.1643721516293
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.18251834943190434,974.6045634479688
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.1867913599020783,937.2959705837334
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.19116440753857022,901.2074742588597
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.19563983435170637,866.3083962790006
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.20022003718155845,832.5684943430824
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.2049074689815847,799.9579578729108
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.2097046401323233,768.4474048353836
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.2146141197858404,738.0078795018862
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.21963853724165458,708.6108510838694
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.22478058335487253,680.2282131785701
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.2300430119772918,652.8322839543816
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.2354286414322418,626.3958070015838
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.2409403560239525,600.8919527710918
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.24658110758226032,576.2943205215561
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.2523539170434766,552.5769406936479
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.2582618760682676,529.7142776296673
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.26430814869741054,507.68123255671844
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.2704959730463135,486.4531467526135
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.2768286630392066,466.00580481537463
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.2833096101839324,446.3154379596026
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.28994228538828765,427.3587272661298
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.29673024081888694,409.1128068150956
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.30367711180354584,391.555266636894
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.3107866187782013,374.6641554202288
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.3180625692794119,358.41798292169415
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.3255088599835058,342.795722026804
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.3331294787934673,327.77681041815003
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.3409285069746812,313.3411518122366
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.3489101213406773,299.46911673252
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.35707859649004636,286.141542792132
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.3654383070957256,273.3397344656328
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.3739937302478798,261.0454623348601
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.38274944785163123,249.240961799474
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.39171014908092594,237.90893124802642
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.40088063288984654,227.03252969034975
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.41026581058271927,216.59537385666226
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.419870708444391,206.5815347730163
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.42970047043208404,196.97553382656088
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.439760360930272,187.76233833753213
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.4500557675700499,178.92735665790042
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.4605922041145106,170.4564328192182
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.4713753134116724,162.335840754424
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.482410870416537,154.55227812015323
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.49370478528390027,147.09285974755335
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.5052631065335681,139.94511075065157
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.5170920242896758,133.0969593220559
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.5291978735958442,126.53672924618468
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.5415871378079472,120.25313216032896
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.5542664520663105,114.23525959371841
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.5672426068491979,108.47257481437009
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.5805225516094898,102.95490451291539
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.5941133984965034,97.67243035182082
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.6080224261649424,92.61568040749307
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.622257083673023,87.77552053168688
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.6368249944718588,83.14314565747122
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.6517339604882424,78.7100710737459
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.6669919663030122,74.46812369098188
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.6826071834272389,70.40943331948301
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.6985879746785247,66.52642398007538
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.7149428986597579,62.811805265711655
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.7316807143427196,59.25856377107084
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.7488103857590023,55.859954605829444
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.7663410868007459,52.609493005907325
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.784282206133768,49.500946055644135
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.8026433522257176,46.52832453255451
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.8214343584919426,43.68587488505955
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.8406652885618325,40.968071352371
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.8603464416684504,38.36960823456252
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.8804883581643462,35.88539231976097
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.9011018251665021,33.51053547434867
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.9221978823334327,31.240347401110057
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.9437878277775381,29.0703285693196
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.9658832241158704,26.996163319933657
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.9884959046625583,25.013713148247234
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,1.011637979766207,23.119010165646614
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,1.0353218432956621,21.30825074141694
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,1.059560179277616,19.577789324938976
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,1.0843659686896103,17.924132448054024
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,1.1097524964120722,16.34393290685398
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,1.135733358343105,14.833984121701405
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,1.1623224686798523,13.391214673854392
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,1.1895340673703196,12.012683016718256
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,1.2173827277396614,10.69557235939601
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,1.2458833642950082,9.437185719938725
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,1.2750512407130135,8.234941145427001
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,1.3049019780144022,7.086367095806963
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,1.3354515629298989,5.989097988210915
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,1.3667163564620066,4.94086989833886
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,1.3987131026472386,3.93951641533954
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,1.4314589375234792,2.9829646465311725
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,1.4649713983072856,2.069231368214787
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,1.4992684327860455,1.1964193187729961
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,1.5343684089300125,0.3627136301977316
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,1.5702901247293775,-0.43362160582296383
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,1.6070528182616393,-1.194246641155587
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,1.6446761779946635,-1.920749247689855
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,1.6831803533309566,-2.614647770895317
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,1.7225859653987865,-3.2773940643089645
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,1.762914118095948,-3.910376308760533
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,1.8041864093920728,-4.514921720093071
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,1.8464249428955435,-5.092299149089968
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,1.8896523396912097,-5.643721577250972
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,1.933891750455231,-6.170348512007877
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,1.9791668678535574,-6.673288284883029
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,2.0255019392306677,-7.153600256036725
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,2.072921779595371,-7.6122969285631825
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,2.12145178491063,-8.050345975813343
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,2.1711179456945042,-8.468672184947764
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,2.2219468609395236,-8.868159319833921
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,2.273965752357929,-9.249651906317467
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,2.3272024789604084,-9.613956942813275
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,2.381685551976158,-9.96184553907733
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,2.4374441501222206,-10.29405448593161
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,2.4945081352303164,-10.611287758628123
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,2.552908068239518,-10.914217956460334
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,2.612675225563328,-11.203487681136721
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,2.6738416158399465,-11.479710856354359
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,2.7364399970746707,-11.743473990926077
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,2.800503894183631,-11.9953373877363
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,2.8660676169482517,-12.235836300718802
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,2.933166278390044,-12.465482041973473
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,3.001835813575589,-12.684763041065935
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,3.0721129988617575,-12.894145858473621
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,3.1440354715915,-13.094076155077119
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,3.217641750250737,-13.284979619518708
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,3.2929712550971515,-13.467262855187982
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,3.370064329271928,-13.641314228518468
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,3.448962260405758,-13.807504680228021
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,3.52970730273065,-13.966188501057559
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,3.612342699709432,-14.117704073516052
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,3.6969127071950285,-14.26237458106948
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,3.7834626171319288,-14.400508686163676
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,3.872038781812555,-14.532401178407099
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,3.9626886387014784,-14.65833359419321
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,4.05546073584083,-14.77857480899047
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,4.150404757850477,-14.893381603469152
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,4.247571552536899,-15.00299920459861
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,4.347013158125024,-15.10766180279802
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,4.448782831127585,-15.207593046170132
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,4.55293507486695,-15.303006512822321
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,4.659525668664682,-15.394106162217668
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,4.768611697714469,-15.481086766481212
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,4.880251583654431,-15.56413432252316
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,4.99450511585514,-15.643426445829846
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,5.111433483440168,-15.719132746715104
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,5.2310993080562636,-15.791415189807367
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,5.353566677410725,-15.860428437507153
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,5.478901179593942,-15.926320178117066
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,5.607169938205458,-15.989231439324385
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,5.738441648302396,-16.049296887675382
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,5.872786613189483,-16.106645114666208
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,6.010276782070382,-16.16139891003627
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,6.150985788580501,-16.21367552283482
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,6.294988990221888,-16.263586910797585
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,6.442363508721374,-16.31123997855525
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,6.593188271333548,-16.356736805167884
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,6.747544053110693,-16.400174861457117
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,6.9055135201623274,-16.44164721759489
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,7.067181273927491,-16.48124274137581
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,7.232633896483537,-16.519046287592573
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,7.401959996915645,-16.555138878907655
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,7.575250258771913,-16.58959787860249
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,7.75259748862946,-16.62249715556527
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,7.934096665797492,-16.653907241863408
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,8.119844993184014,-16.68389548323421
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,8.309941949353396,-16.712526182805732
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,8.504489341802678,-16.739860738355674
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,8.703591361485161,-16.765957773394348
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,8.907354638610439,-16.790873262346622
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,9.115888299750823,-16.814660650103633
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,9.329304026284687,-16.83737096618688
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,9.547716114208061,-16.859052933775274
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,9.771241535346496,-16.879753073819757
pn (R64),-0.2,0.06967889372069352,-0.04080330798321697,10.0,-16.899515804467228
nn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.1,2491.8408217534397
nn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.10234114021054533,2410.504945483478
nn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.10473708979594494,2331.3818678883417
nn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.10718913192051278,2254.4243544167657
nn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.10969857978923835,2179.5860996452843
nn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.11226677735108136,2106.8216961488706
nn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.11489510001873092,2036.0866041104377
nn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.11758495540521567,1967.3371216989049
nn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.12033778407775896,1900.5303562474978
nn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.12315506032928256,1835.624196265615
nn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.12603829296797275,1772.5772843188229
nn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.12898902612533086,1711.3489908125298
nn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.1320088400831418,1651.8993887152892
nn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.13509935211980267,1594.1892292577363
nn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.13826221737646557,1538.1799186426433
nn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.1414991297434576,1483.8334958005394
nn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.14481182276745339,1431.1126112237616
nn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.14820207057988583,1379.9805069096187
nn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.15167168884709228,1330.4009974406035
nn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.15522253574270473,1282.3384522262595
nn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.15885651294280528,1235.75777892739
nn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.16257556664437942,1190.6244080788538
nn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.1663816886076129,1146.904278922203
nn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.17027691722259,1104.5638264540062
nn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.174263338600965,1063.5699696897968
nn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.17834308769319093,1023.8901011374
nn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.18251834943190434,985.4920774668844
nn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.1867913599020783,948.3442113576907
nn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.19116440753857022,912.4152644966912
nn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.19563983435170637,877.6744416941206
nn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.20022003718155845,844.0913860775931
nn (R64),-0.2,0.06967889372069352,-0.04080330798321697,0.2049074689815847,811.6361753178749
