eps_p,s_p,K_p,m_p_predicted,m_n_predicted,mass_ratio,ratio_error,mu_u,mu_d,m_u_MeV,m_d_MeV,m_d_minus_m_u,d_to_u_ratio,m_2H_pred,m_2H_obs,B_2H_pred,B_2H_obs,m_3He_pred,B_3He_pred,B_3He_obs,m_4He_pred,B_4He_pred,B_4He_obs
0.1262771285475793,0.06523468566400703,39.38068811938444,938.272,939.565,1.0013780652092357,0.0,8.152012637003192,8.183959159182784,321.03186720310345,322.2899432295569,1.258076026453466,1.003918850914752,1871.2188682433439,1875.613,6.618131756656112,2.224,2807.284525744193,8.824474255807218,7.718000000000302,3742.4377364866878,13.236263513312224,28.295000000000073
0.1295993322203673,0.061956070767000056,40.40923734691506,938.2719999999999,939.5649999999999,1.0013780652092357,0.0,7.955755520398307,7.986845088424097,321.4860130978049,322.74231883117216,1.2563057333672418,1.0039078083716975,1870.8679715604333,1875.613,6.969028439566728,2.224,2806.816744421392,9.292255578608092,7.718000000000302,3741.7359431208665,13.938056879133455,28.295000000000073
0.13292153589315525,0.05892022456826444,41.43719897990641,938.2719999999999,939.565,1.001378065209236,2.220446049250313e-16,7.769611386477832,7.7998860820804365,321.9509330180285,323.2054316037697,1.254498585741203,1.0038965521049474,1870.5081681375236,1875.613,7.328831862476363,2.224,2806.337099651678,9.771900348322106,7.718000000000302,3741.0163362750473,14.657663724952727,28.295000000000073
0.13624373956594324,0.056103756986652875,42.46455870078483,938.2720000000002,939.565,1.0013780652092357,0.0,7.5928389116660036,7.622337751267822,322.4265536700442,323.67920887592066,1.252655205876465,1.003885086980641,1870.1394735386884,1875.613,7.6975264613117815,2.224,2805.845612951312,10.2633870486884,7.718000000000302,3740.278947077377,15.395052922623563,28.295000000000073
0.13956594323873123,0.053486028568408145,43.4913022231958,938.272,939.5650000000002,1.001378065209236,2.220446049250313e-16,7.42476734416836,7.453526570931115,322.91280050214095,324.1635767249854,1.2507762228444221,1.0038734179038409,1869.7619036960002,1875.613,8.075096303999999,2.224,2805.342306344946,10.766693655054496,7.718000000000302,3739.5238073920004,16.150192607999998,28.295000000000073
0.14288814691151921,0.051048771254981196,44.517415294351515,938.272,939.565,1.0013780652092357,0.0,7.264788299229045,7.292841641133798,323.40959774232505,324.6584600142933,1.248862271968278,1.003861549813878,1869.37547490764,1875.613,8.461525092360034,2.224,2804.827202362978,11.281797637022464,7.718000000000302,3738.75094981528,16.92305018472007,28.295000000000073
0.14621035058430717,0.048775768778489194,45.5428836971837,938.272,939.565,1.0013780652092357,0.0,7.112348673174149,7.139727571765605,323.9168684361891,325.1637824304967,1.246913994307647,1.003849487679748,1868.9802038359628,1875.613,8.856796164037178,2.224,2804.300324038856,11.808675961144218,7.718000000000302,3737.9604076719256,17.713592328074355,28.295000000000073
0.14953255425709516,0.0466525862057239,46.567693252330905,938.272,939.565,1.0013780652092357,0.0,6.966944502209675,6.993678315916125,324.4345344849134,325.6794665210603,1.2449320361469063,1.0038372364955643,1868.5761075055277,1875.613,9.260892494472273,2.224,2803.761694906331,12.347305093669547,7.718000000000302,3737.1522150110554,18.521784988944546,28.295000000000073
0.15285475792988315,0.04466634017885199,47.59182981998401,938.272,939.565,1.0013780652092357,0.0,6.828115622209356,6.854231807554387,324.9625166833619,326.2054337318498,1.2429170484878682,1.0038248012760775,1868.163203301085,1875.613,9.673796698914884,2.224,2803.2113389966407,12.897661003359644,7.718000000000302,3736.32640660217,19.34759339782977,28.295000000000073
0.15617696160267114,0.042805503001570724,48.61527930160994,938.272,939.5649999999998,1.0013780652092354,-2.220446049250313e-16,6.695441010198105,6.720965283726377,325.5007347582343,326.7416044447819,1.2408696865476259,1.0038121870522636,1867.7415089655267,1875.613,10.095491034473298,2.224,2802.64928083566,13.459719164339731,7.718000000000302,3735.4830179310534,20.190982068946596,28.295000000000073
0.1594991652754591,0.041059734990343606,49.638027641570055,938.2720000000002,939.5650000000002,1.0013780652092357,0.0,6.568534708119326,6.5934911914471375,326.04910740623944,327.2878980155017,1.238790609262253,1.0037993988669895,1867.3110425977984,1875.613,10.525957402202039,2.224,2802.0755454409777,14.03345455902263,7.718000000000302,3734.622085195597,21.051914804404078,28.295000000000073
0.16282136894824709,0.03941974052446202,50.660060828646905,938.272,939.565,1.0013780652092357,0.0,6.4470422457046395,6.471453595761622,326.60755233225336,327.8442328110495,1.2366804787961314,1.0037864417707587,1866.871822650769,1875.613,10.965177349230999,2.224,2801.490158318928,14.618841681072354,7.718000000000302,3733.743645301538,21.930354698461997,28.295000000000073
0.16614357262103507,0.037877144042171955,51.68136489749114,938.272,939.5649999999999,1.0013780652092357,0.0,6.330637492573481,6.3545250188125335,327.17598628742843,328.4105262474873,1.2345399600588962,1.0037733208175441,1866.4238679290718,1875.613,11.413132070928214,2.224,2800.8931454615754,15.215854538424537,7.718000000000302,3732.8477358581436,22.826264141856427,28.295000000000073
0.16946577629382303,0.03642438288560073,52.701925929998104,938.272,939.5650000000002,1.001378065209236,2.220446049250313e-16,6.219019880650306,6.242403650758941,327.75432510721805,328.9866948274475,1.2323697202294284,1.003760041060713,1865.9671975868985,1875.613,11.869802413101752,2.224,2800.28453334364,15.824466656360528,7.718000000000302,3731.934395173797,23.739604826203504,28.295000000000073
