eps_p,s_p,K_p,rms_mass_err,delta_n_p
0.07,0.09000000000000001,21.447615070809203,0.004672898034433645,0.5398816694050765
0.09999999999999999,0.19,30.62962572541155,0.004682019506420724,2.3222802975841432
0.12,0.22000000000000003,36.74453858796329,0.004684791859966821,3.8665357397767366
0.21999999999999997,0.27,67.2062681287873,0.0046851604410299355,15.772538989824398
0.13,0.23000000000000004,39.799649120101584,0.004688124866956953,4.7401745651653755
0.06,0.009999999999999995,18.38437771049818,0.004695068388011938,0.04408724289078236
0.15999999999999998,0.25,48.954377802777884,0.004695715275322729,7.782433372761602
0.08,0.13,24.508944435826727,0.004703229604269363,1.0180703726842921
0.07,0.08,21.447004798543194,0.004708708565887388,0.47988315224290545
0.4799999999999999,0.3,144.9610989258352,0.004713239877927611,78.8540912994855
0.38999999999999996,0.29000000000000004,118.32132162373433,0.00471364348346478,51.5176508774332
0.06,0.0,18.383940488968193,0.004721373545006791,0.0
0.09,0.15999999999999998,27.56931426498502,0.004722560037771774,1.5849786642327217
0.29,0.28,88.37290875419022,0.00472585403822472,28.09571098814922
0.07,0.06999999999999999,21.446384087932614,0.004744518031640977,0.41988714204126154
0.10999999999999999,0.2,33.68648861292788,0.004745367423980569,2.955764451978439
0.19,0.26,58.089223286541305,0.004746909670569256,11.374005391152537
0.06,-0.010000000000000002,18.383496691459655,0.004747677697327,-0.044085130134931205
0.08,0.12000000000000001,24.508096399677783,0.004750003070105462,0.9397322249706122
0.09999999999999999,0.18,30.628153849047965,0.004755084781777438,2.199989623788042
0.22999999999999998,0.27,70.23642531243573,0.0047603264791541006,17.21352170111186
0.14999999999999997,0.24,45.90269176354279,0.004768478563278075,6.573009390238781
0.06,-0.020000000000000004,18.383046319404254,0.004773980765842589,-0.08816805275330353
0.07,0.06,21.4457529417023,0.00478032627118926,0.35989381426361433
0.09,0.15000000000000002,27.568174096457078,0.0047817530824989934,1.4858745633579247
0.12,0.21000000000000002,36.7421558012865,0.00478992904505876,3.6906575168077325
0.16999999999999998,0.25,51.999198835413345,0.004793330725762673,8.775910569184475
0.3999999999999999,0.29000000000000004,121.28868346889155,0.0047964827547053125,54.06135237244632
0.08,0.11,24.50723279795214,0.004796775233442222,0.8613971553927513
0.3,0.28,91.38045552533985,0.004797011926869721,30.00983208985565
0.06,-0.030000000000000002,18.382589374254707,0.004800282671929978,-0.13224867311237176
0.13999999999999999,0.23000000000000004,42.85016715570037,0.004805685568021098,5.492420971845263
0.13,0.22000000000000003,39.796688280627706,0.004811443578251179,4.5339124092014345
0.07,0.05,21.445111362622484,0.004816133125704971,0.2999033443403505
0.06,-0.04,18.38212585748473,0.00482658333745966,-0.17632689648974065
0.09999999999999999,0.16999999999999998,30.626651633518566,0.004828149279466789,2.0777020975459664
0.10999999999999999,0.19,33.684571285385765,0.004833750043506318,2.8078819231431
0.19999999999999996,0.26,61.12695832748469,0.004836696759948547,12.586457629244364
0.24,0.27,73.26332167504874,0.004839989501408093,18.714032328952726
0.48999999999999994,0.3,147.88761773521037,0.004840803118868111,81.93837685933943
0.09,0.14,27.567011790126855,0.004840944677299921,1.3867739575526912
0.08,0.09999999999999999,24.506353635598387,0.004843545799149841,0.7830654629046876
0.07,0.039999999999999994,21.444459353508726,0.004851938437981769,0.2399159076653632
0.06,-0.05,18.38165577058904,0.004852882684783467,-0.22040262818291012
0.30999999999999994,0.28,94.38401176735914,0.004872427327833596,31.981302279424654
0.15999999999999998,0.24,48.94911757140285,0.004881985121857811,7.470790650437721
0.4099999999999999,0.29000000000000004,124.25110957848602,0.004884469771468989,56.65681251292551
0.07,0.03,21.443796917221917,0.004887742052375644,0.17993167959616585
0.08,0.09000000000000001,24.50545891765332,0.0048903144765979475,0.7047374464005998
0.12,0.2,36.73972073818254,0.00489506779789286,3.5147813511982804
0.18,0.25,55.04133860744391,0.004897500343809324,9.827203571259702
0.09,0.13,27.565827354417923,0.004900134311348204,1.2876773249500957
0.09999999999999999,0.15999999999999998,30.62511909225645,0.0049012121361457295,1.9554184464032005
0.10999999999999999,0.18,33.68261364562023,0.004922131658168948,2.6600029519162263
0.07,0.020000000000000004,21.443124056668207,0.004923543814752456,0.1199508354510499
0.24999999999999994,0.27,76.28682167242144,0.004924229103670289,20.273510519841466
0.20999999999999996,0.26,64.16170044559722,0.004931930859118823,13.857718682962968
