r_fm,V_7tensor_MeV,V_yukawa_MeV,V_coulomb_MeV,V_inv_sq_MeV,V_poly_MeV
2.015075376884422,-3.6164620179358735,3.749924085661719e-05,-0.4117603174198942,0.31626649136172946,-3.6037779797180933
2.0376884422110555,-3.603224416860712,3.1149950471711796e-05,-0.407190844106973,0.3092859621478252,-3.5915434780913866
2.0603015075376883,-3.5896622623993153,2.587889525822778e-05,-0.40272167630579897,0.30253401592776596,-3.5789749022024
2.082914572864322,-3.5758059549882546,2.1502374680689888e-05,-0.398349547129982,0.2960007803810159,-3.566102547036691
2.1055276381909547,-3.5616837463389857,1.7868097255831778e-05,-0.39407133003670064,0.2896769104610788,-3.5529545810504484
2.128140703517588,-3.5473218978672776,1.4849789125759076e-05,-0.3898840313704311,0.2835535549593465,-3.5395572025195383
2.150753768844221,-3.5327448263676615,1.2342732099953697e-05,-0.38578478337705036,0.27762232551673427,-3.5259347833182595
2.1733668341708543,-3.517975238062945,1.0260070157297191e-05,-0.3817708376540522,0.2718752678804234,-3.512110001238447
2.1959798994974875,-3.5030342520428803,8.52975143920984e-06,-0.37783955900544064,0.26630483522172416,-3.498103961852167
2.2185929648241207,-3.4879415140173933,7.09199589272874e-06,-0.37398841967242935,0.2609038633478602,-3.483936310825129
2.241206030150754,-3.4727153012131566,5.8971978041233595e-06,-0.37021499391340257,0.2556655476555804,-3.469625337501864
2.2638190954773867,-3.4573726191754304,4.90418821183453e-06,-0.3665169529087183,0.25058342168811054,-3.455188070506481
2.2864321608040203,-3.4419292911497905,4.078795188142197e-06,-0.3628920599678627,0.2456513371692184,-3.4406403660335467
2.309045226130653,-3.4264000406772084,3.3926507143176914e-06,-0.35933816601823193,0.24086344539924273,-3.425996989441294
2.3316582914572868,-3.4107985679561352,2.8222017411469095e-06,-0.3558532053564171,0.23621417990792878,-3.4112716907033542
2.3542713567839195,-3.395137620492733,2.3478903526271577e-06,-0.3524351916443491,0.2316982402679705,-3.3964772742247464
2.3768844221105527,-3.379429058501728,1.9534740047322415e-06,-0.3490822141339906,0.22731057698133658,-3.381625663482354
2.399497487437186,-3.3636839154862628,1.6254618154242509e-06,-0.34579243410550276,0.22304637735789018,-3.3667279609091016
2.422110552763819,-3.34791245438214,1.3526470195804428e-06,-0.34256408150493267,0.21890105231253526,-3.351794503403945
2.4447236180904524,-3.3321242196220737,1.1257191241276002e-06,-0.3393954517685047,0.21487022401323905,-3.3368349138163302
2.4673366834170856,-3.316328085443274,9.369421289223491e-07,-0.3362849028215429,0.21094971431783277,-3.321858148723426
2.4899497487437188,-3.300532300730765,7.798875205064451e-07,-0.3332308522409234,0.20713553394254627,-3.3068725427909897
2.512562814070352,-3.2847445306706504,6.492126835791312e-07,-0.3302317745707551,0.20342387230982975,-3.291885849983867
2.535175879396985,-3.2689718954550244,5.404769788566717e-07,-0.3272861987817196,0.19981108802720976,-3.2769052818695323
2.557788944723618,-3.253221006270678,4.4998906372950825e-07,-0.3243927058651819,0.19629369995274626,-3.261937543237601
2.580402010050251,-3.237497998772824,3.746801315227053e-07,-0.3215499265538025,0.19286837880614813,-3.246988865239614
2.6030150753768844,-3.2218085642405185,3.119986556595601e-07,-0.31875653916096053,0.1895319392877918,-3.232065036236473
2.6256281407035176,-3.206157978579995,2.5982297921963703e-07,-0.31601126753182307,0.1862813326707995,-3.2171714305255006
2.648241206030151,-3.1905511293446125,2.1638871521656607e-07,-0.31331287909938815,0.18311363983400167,-3.202313035105047
2.670854271356784,-3.1749925409139905,1.8022844067651317e-07,-0.31066018303928045,0.18002606470604926,-3.187494474621788
2.693467336683417,-3.1594863979660204,1.50121596699604e-07,-0.3080520285174954,0.17701592809317723,-3.172720034634189
2.7160804020100504,-3.144036567372268,1.2505286237389443e-07,-0.3054873030256754,0.17408066186517415,-3.1579936833149524
2.7386934673366836,-3.1286466186245434,1.0417756529349381e-07,-0.3029649307988579,0.1712178034759951,-3.1433190917055405
2.761306532663317,-3.1133198429047297,8.679293594326758e-08,-0.30048387131096915,0.1684249907971841,-3.128699652626965
2.78391959798995,-3.098059270890417,7.23142159883863e-08,-0.2980431178436418,0.16569995724386294,-3.1141384983429092
2.806532663316583,-3.082867689387058,6.02547986972675e-08,-0.29564169612422125,0.16304052717450407,-3.099638517063786
2.829145728643216,-3.0677476568730526,5.0209719251055904e-08,-0.29327866302908984,0.16044461154705178,-3.0852023683735217
2.851758793969849,-3.052701518029835,4.184192845438504e-08,-0.2909531053486829,0.15791020381519516,-3.0708324976545995
2.8743718592964824,-3.037731417329951,3.4870879421633585e-08,-0.2886641386107999,0.15543537604973792,-3.056531149581157
2.8969849246231156,-3.022839311747248,2.9063036534720612e-08,-0.2864109059590244,0.1530182752710639,-3.042300380744672
2.919597989949749,-3.0080269826532913,2.422398214035528e-08,-0.284192577083266,0.15065711997967018,-3.0281420714719274
2.942211055276382,-2.993296046949581,2.0191851387011258e-08,-0.2820083471996201,0.14835019687263562,-3.0140579368905174
2.9648241206030153,-2.978647967494453,1.6831871209786804e-08,-0.2798574360769111,0.14609585773472406,-3.0000495372930476
2.9874371859296485,-2.9640840628665046,1.403181734236926e-08,-0.2777390871074475,0.14389251649358661,-2.986118287847452
3.0100502512562817,-2.9496055165136568,1.1698234685988414e-08,-0.275652566419662,0.14173864642923917,-2.97226546769737
3.032663316582915,-2.935213385326506,9.753292487185249e-09,-0.2735971620304516,0.13963277752864556,-2.958492228493334
3.0552763819095476,-2.920908607675983,8.132167474927104e-09,-0.27157218303516045,0.13757349397684776,-2.9447996023926013
3.077889447236181,-2.906692010947836,6.78086613417808e-09,-0.2695769588332695,0.13555943177664626,-2.931188509562737
3.100502512562814,-2.8925643186125853,5.65441227066778e-09,-0.2676108383879701,0.13358927648935864,-2.9176597652215657
3.1231155778894473,-2.878526156854605,4.715338467388308e-09,-0.26567318951790436,0.13166176108966757,-2.9042140862437886
3.1457286432160805,-2.864578060793974,3.932430376433156e-09,-0.263763398219453,0.12977566392802173,-2.890852097362449
3.1683417085427137,-2.850720480326572,3.2796813863531743e-09,-0.2618808680180453,0.12792980679447022,-2.8775743369914473
3.190954773869347,-2.836953785605374,2.7354223509293295e-09,-0.26002501934705124,0.12612305307820063,-2.8643812626934873
3.21356783919598,-2.8232782721877356,2.2815970056280016e-09,-0.2581952889528969,0.1243543060174123,-2.851273256316154
3.2361809045226133,-2.809694165869587,1.9031586368427753e-09,-0.2563911293251204,0.12262250703449289,-2.8382506288172613
3.2587939698492465,-2.7962016272249457,1.587567675606352e-09,-0.2546120081501581,0.12092663415177886,-2.8253136247991604
3.2814070351758793,-2.782800755872131,1.3243733023627935e-09,-0.2528574077877145,0.1192657004834735,-2.8124624267703773
3.3040201005025125,-2.7694915944821332,1.1048649893970699e-09,-0.25112682476863507,0.11763875279956618,-2.7996971591516826
3.3266331658291457,-2.756274132544604,9.217822696373801e-10,-0.24941976931325915,0.11604487015785145,-2.78701789204257
3.349246231155779,-2.7431483099094294,7.69072985372482e-10,-0.24773576486928367,0.1144831626003818,-2.774424644763047
3.371859296482412,-2.730114020114115,6.416919049347712e-10,-0.2460743476682229,0.1129527699109087,-2.761917389184634
3.3944723618090453,-2.717171113512677,5.354329552436219e-10,-0.2444350662995967,0.11145286043007308,-2.749496052863582
3.4170854271356785,-2.704319400219447,4.4678944953797754e-10,-0.24281748130202582,0.10998262992529724,-2.737160521988436
3.4396984924623117,-2.691558652873937,3.7283763110010737e-10,-0.2412211647704566,0.10854130051251187,-2.724910644153282
3.462311557788945,-2.678888609244723,3.1113963724368554e-10,-0.2396456999787773,0.10712811962701764,-2.712746230967299
3.484924623115578,-2.6663089746766673,2.59662639880764e-10,-0.23809068101712696,0.10574235904093982,-2.700667060510517
3.5075376884422114,-2.653819424392168,2.1671146168595302e-10,-0.2365557124432343,0.10438331392488043,-2.68867287964508
3.530150753768844,-2.641419605658484,1.8087241861350278e-10,-0.23504040894715666,0.10305030195151015,-2.6767634061906787
3.5527638190954773,-2.62910913982455,1.5096651557131445e-10,-0.23354439502882257,0.10174266243897147,-2.6649383309723054
3.5753768844221105,-2.6168876242375063,1.2601043512162198e-10,-0.23206730468781106,0.10045975553208522,-2.653197319747928
3.5979899497487438,-2.60475463404714,1.0518401972991467e-10,-0.230608781124829,0.09920096141946538,-2.641540015023232
3.620603015075377,-2.592709723901635,8.780316511333094e-11,-0.22916847645437552,0.0979656795847541,-2.6299660377601093
3.64321608040201,-2.5807524295446456,7.329722296118896e-11,-0.22774605142810697,0.09675332809028764,-2.6184749889851595
3.6658291457286434,-2.568882269316873,6.119016179883335e-11,-0.2263411751684408,0.09556334289159803,-2.6070664513040924
3.6884422110552766,-2.5570987455701015,5.108486010492646e-11,-0.22495352491195852,0.09439517718124242,-2.5957399903275302
3.71105527638191,-2.5454013459957423,4.265001018518318e-11,-0.22358278576219032,0.09324830076053528,-2.5844951560133937
3.733668341708543,-2.533789544876072,3.5609198258783276e-11,-0.22222865045138296,0.09212219943783512,-2.5733314839307253
3.7562814070351758,-2.5222628042611177,2.9731798645757184e-11,-0.220890819110873,0.09101637445211118,-2.5622484964494987
3.778894472361809,-2.5108205750746038,2.482538028359504e-11,-0.2195689990497042,0.08993034192058315,-2.551245703860711
3.801507537688442,-2.499462298155777,2.072937407127609e-11,-0.2182629045411468,0.08886363230929206,-2.540322605430765
3.8241206030150754,-2.4881874052377952,1.7309791422122033e-11,-0.21697225661679048,0.08781578992552065,-2.529478690393928
3.8467336683417086,-2.4769953198690473,1.4454819304833072e-11,-0.21569678286790014,0.08678637243103865,-2.518713438886413
3.869346733668342,-2.4658854582780805,1.207114613157501e-11,-0.2144362172537371,0.0857749503752023,-2.5080263228254274
3.891959798994975,-2.4548572301864624,1.0080897084692717e-11,-0.21319029991656238,0.08478110674698801,-2.49741680673632
3.9145728643216082,-2.4439100395757123,8.41907766858996e-12,-0.21195877700305205,0.0838044365450875,-2.4868843485307854
3.9371859296482414,-2.433043285403528,7.0314411043549456e-12,-0.21074140049186668,0.08284454636523714,-2.4764284002389054
3.9597989949748746,-2.422256362280905,5.8727092129991836e-12,-0.20953792802712887,0.08190105400399623,-2.4660484086976355
3.982412060301508,-2.411548661104007,4.905088126124248e-12,-0.2083481227575742,0.08097358807822937,-2.4557438161982015
4.005025125628141,-2.40091956965216,4.09702990977613e-12,-0.20717175318115127,0.0800617876595852,-2.4455140610947246
4.027638190954773,-2.390368473144008,3.422199312521356e-12,-0.20600859299485663,0.07916530192330032,-2.435358578376253
4.050251256281407,-2.3798947547643365,2.8586116225706087e-12,-0.20485842094959994,0.07828378981069005,-2.425276800204258
4.072864321608041,-2.369497796154519,2.3879132661943998e-12,-0.20372102070990444,0.07741691970471984,-2.4152681564175325
4.0954773869346734,-2.35917697787454,1.99478148827538e-12,-0.20259618071825466,0.07656436911808114,-2.405332075006312
4.118090452261306,-2.3489316798354594,1.6664233819037445e-12,-0.20148369406391406,0.07572582439322398,-2.3954679825573413
4.14070351758794,-2.3387612817036825,1.3921578076730828e-12,-0.2003833583560407,0.0749009804138253,-2.385675304671508
4.1633165829145735,-2.32866516328113,1.1630664732973866e-12,-0.19929497560093848,0.0740895403271976,-2.3759534663555737
4.185929648241206,-2.3186427048603946,9.717027207902294e-13,-0.19821835208328636,0.073291215277166,-2.36630189238944
4.208542713567839,-2.3086932875557977,8.11848467104492e-13,-0.1971532982511971,0.0725057241469654,-2.3567200076703103
4.231155778894473,-2.2988162936144363,6.783113276537341e-13,-0.19609962860496147,0.07173279331173013,-2.3472072375350375
4.2537688442211055,-2.2890111067067664,5.667552728956842e-13,-0.19505716158934147,0.07097215640016963,-2.3377630080618643
4.276381909547739,-2.2792771121960413,4.735592698101381e-13,-0.19402571948928032,0.07022355406504194,-2.3283867463526904
4.298994974874372,-2.2696136973909233,3.95699279041478e-13,-0.1930051283289042,0.06948673376205663,-2.319077880796964
4.321608040201005,-2.2600202517819525,3.306497450395583e-13,-0.19199521777369485,0.06876144953685433,-2.309835841318198
4.344221105527638,-2.2504961672591435,2.763013560192389e-13,-0.19099582103571724,0.06804746181972811,-2.3006600596040885
4.366834170854272,-2.241040838315712,2.308923840584589e-13,-0.19000677478179234,0.06734453722776658,-2.2915499693211294
4.389447236180905,-2.2316536622383865,1.9295136075410027e-13,-0.1890279190445078,0.06665244837411351,-2.2825050063145955
4.4120603015075375,-2.222334039281577,1.6124921521884495e-13,-0.18805909713596533,0.06597097368405293,-2.273524608794693
4.434673366834171,-2.2130813728308567,1.3475931105924492e-13,-0.1871001555641672,0.06529989721764232,-2.2646082175096502
4.457286432160805,-2.203895069553255,1.1262407752406816e-13,-0.18615094395194762,0.06463900849862848,-2.2557552759064756
4.4798994974874375,-2.1947745395357288,9.412714575781915e-14,-0.18521131495835955,0.0639881023493931,-2.246965230280057
4.50251256281407,-2.1857191964138565,7.86700811310857e-14,-0.1842811242024303,0.06334697873168627,-2.238237529911258
4.525125628140704,-2.1767284574896166,6.575295286364941e-14,-0.18336023018920328,0.06271544259291749,-2.229571627194619
4.547738693467337,-2.167801743839618,5.495810754352404e-14,-0.18244849423798626,0.06209330371778328,-2.2209669777562477
4.57035175879397,-2.1589384804135534,4.593661779201054e-14,-0.18154578041272956,0.06148037658502072,-2.2124230405624314
4.592964824120603,-2.1501380961260566,3.839696466568528e-14,-0.18065195545446122,0.06087648022908591,-2.2039392780195084
4.615577889447236,-2.141400023938104,3.209558528591203e-14,-0.17976688871570776,0.06028143810656407,-2.195515156065468
